TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_THE_HAUL;TOTAL_NUMBER_IN_THE_HAUL;NB_OF_FEMALES;NB_OF_MALES;NB_OF_UNDETERMINED
TB;ITA;10;PEC;2014;9;11;1;S;S;C;ABRA;VER;FM;65;7;0;0;7
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;ARGE;SPY;FM;40;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;Eec;ASTR;IRR;FM;10;4;0;0;4
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;CAPO;APE;FM;25;2;0;0;2
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;CERA;MAD;FM;8;2;0;0;2
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;CLOR;AGA;FM;280;29;0;0;29
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;COEL;COE;FM;45;5;0;0;5
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;DIAP;RAF;FM;8;6;0;0;6
TB;ITA;10;PEC;2014;9;11;1;S;S;Eec;ECHN;MEL;FM;5;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;C;ELED;CIR;FM;10;1;1;0;0
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;GADI;ARG;FM;760;96;0;0;96
TB;ITA;10;PEC;2014;9;11;1;S;S;Ae;GALU;MEL;FM;160;1;1;0;0
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;GOBI;FRI;FM;8;5;0;0;5
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;HELI;DAC;FM;420;10;0;0;10
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;HOPL;MED;FM;8;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;HYME;ITA;FM;10;3;0;0;3
TB;ITA;10;PEC;2014;9;11;1;S;S;C;ILLE;COI;FM;120;3;1;1;1
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;LEPI;CAU;FM;2640;3;0;0;3
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;LEPM;BOS;FM;290;6;0;0;6
TB;ITA;10;PEC;2014;9;11;1;S;S;C;LOLI;FOR;FM;700;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;MACO;SCO;FM;15;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;MAUR;MUE;FM;4;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;B;MCPI;TUB;FM;10;2;0;0;2
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;MERL;MER;FM;4910;42;18;9;15
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;MICM;POU;FM;120;2;0;0;2
TB;ITA;10;PEC;2014;9;11;1;S;S;B;MUNI;INT;FM;15;8;0;0;8
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;MYCO;PUN;FM;3;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;NOTS;ELO;FM;5;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;PAGE;ERY;FM;110;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;B;PAPE;LON;FM;560;46;9;37;0
TB;ITA;10;PEC;2014;9;11;1;S;S;Ao;PHYI;BLE;FM;1550;30;0;0;30
TB;ITA;10;PEC;2014;9;11;1;S;S;B;PLES;GIG;FM;20;13;0;0;13
TB;ITA;10;PEC;2014;9;11;1;S;S;B;PLES;HET;FM;200;58;0;0;58
TB;ITA;10;PEC;2014;9;11;1;S;S;C;ROND;MIN;FM;3;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;C;SEPE;OWE;FM;200;32;0;0;32
TB;ITA;10;PEC;2014;9;11;1;S;S;C;SEPI;ELE;FM;15;1;0;0;1
TB;ITA;10;PEC;2014;9;11;1;S;S;C;TODI;EBL;FM;3120;62;0;0;62
TB;ITA;10;PEC;2014;9;11;2;S;S;C;ALLO;MED;FM;110;31;0;0;31
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;ARNO;LAT;FM;2;1;0;0;1
TB;ITA;10;PEC;2014;9;11;2;S;S;Eec;ASTR;IRR;FM;10;2;0;0;2
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;BOOP;BOO;FM;60;1;0;0;1
TB;ITA;10;PEC;2014;9;11;2;S;S;Dmg;CASS;ECH;FM;70;3;0;0;3
TB;ITA;10;PEC;2014;9;11;2;S;S;Dmg;CASS;TYR;FM;50;2;0;0;2
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;CEPO;MAC;FM;90;2;0;0;2
TB;ITA;10;PEC;2014;9;11;2;S;S;C;ELED;CIR;FM;40;1;1;0;0
TB;ITA;10;PEC;2014;9;11;2;S;S;C;ELED;MOS;FM;410;2;0;0;2
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;ENGR;ENC;FM;1830;218;0;0;218
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;GOBI;FRI;FM;5;1;0;0;1
TB;ITA;10;PEC;2014;9;11;2;S;S;C;ILLE;COI;FM;2160;45;13;17;15
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;LEPI;CAU;FM;600;12;0;0;12
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;LEPT;CAV;FM;20;1;0;0;1
TB;ITA;10;PEC;2014;9;11;2;S;S;C;LOLI;VUL;FM;70;2;1;0;1
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;MERL;MER;FM;835;39;3;6;30
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;MULL;BAR;FM;130;4;0;4;0
TB;ITA;10;PEC;2014;9;11;2;S;S;Dmg;MURE;BRA;FM;20;2;0;0;2
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;PAGE;ERY;FM;520;5;0;0;5
TB;ITA;10;PEC;2014;9;11;2;S;S;B;PAPE;LON;FM;220;30;22;8;0
TB;ITA;10;PEC;2014;9;11;2;S;S;Ae;RAJA;AST;FM;115;1;0;1;0
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;SARD;PIL;FM;340;18;0;0;18
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;SERA;HEP;FM;80;5;0;0;5
TB;ITA;10;PEC;2014;9;11;2;S;S;C;TODI;EBL;FM;15;1;0;0;1
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;TRAC;PIC;FM;30;1;0;0;1
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;TRAC;TRA;FM;150;7;0;0;7
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;TRIS;CAP;FM;30;2;0;0;2
TB;ITA;10;PEC;2014;9;11;2;S;S;Ao;ZEUS;FAB;FM;360;1;0;1;0
TB;ITA;10;PEC;2014;9;11;3;S;S;C;ABRA;VER;FM;15;2;0;0;2
TB;ITA;10;PEC;2014;9;11;3;S;S;C;ALLO;MED;FM;60;19;0;0;19
TB;ITA;10;PEC;2014;9;11;3;S;S;C;ALLO;SUB;FM;40;6;0;0;6
TB;ITA;10;PEC;2014;9;11;3;S;S;Eec;ASTR;IRR;FM;10;7;0;0;7
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;CALM;MAC;FM;5;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;Dmg;CASS;ECH;FM;40;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;Dmg;CASS;TYR;FM;150;6;0;0;6
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;CEPO;MAC;FM;40;2;0;0;2
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;CITH;MAC;FM;45;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;C;ELED;CIR;FM;270;9;7;2;0
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;ENGR;ENC;FM;1200;210;0;0;210
TB;ITA;10;PEC;2014;9;11;3;S;S;Ecn;FUNI;QUA;FM;50;10;0;0;10
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;GOBI;FRI;FM;10;3;0;0;3
TB;ITA;10;PEC;2014;9;11;3;S;S;C;ILLE;COI;FM;640;11;3;5;3
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;LEPI;CAU;FM;15;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;LEPT;CAV;FM;5;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;C;LOLI;VUL;FM;30;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;B;MCPI;DEP;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;MERL;MER;FM;590;6;0;6;0
TB;ITA;10;PEC;2014;9;11;3;S;S;G;MURE;EGG;FM;120;0;0;0;0
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;OPDI;BAR;FM;180;5;0;0;5
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;PAGE;ACA;FM;85;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;B;PAPE;LON;FM;365;65;25;28;12
TB;ITA;10;PEC;2014;9;11;3;S;S;C;SEPI;ORB;FM;45;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;SERA;HEP;FM;15;1;0;0;1
TB;ITA;10;PEC;2014;9;11;3;S;S;Bst;SQUI;MAN;FM;105;4;0;0;4
TB;ITA;10;PEC;2014;9;11;3;S;S;C;TODI;EBL;FM;300;4;0;0;4
TB;ITA;10;PEC;2014;9;11;3;S;S;Ao;TRAC;TRA;FM;95;3;0;0;3
TB;ITA;10;PEC;2014;9;11;4;S;S;Etu;ASCI;MEN;FM;110;6;0;0;6
TB;ITA;10;PEC;2014;9;11;4;S;S;Eec;ASTR;IRR;FM;5;3;0;0;3
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;CALM;MAC;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;11;4;S;S;Dmg;CASS;ECH;FM;30;1;0;0;1
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;CEPO;MAC;FM;20;1;0;0;1
TB;ITA;10;PEC;2014;9;11;4;S;S;C;ELED;CIR;FM;240;8;3;5;0
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;ENGR;ENC;FM;24000;4084;0;0;4084
TB;ITA;10;PEC;2014;9;11;4;S;S;C;ILLE;COI;FM;840;13;5;6;2
TB;ITA;10;PEC;2014;9;11;4;S;S;C;LOLI;VUL;FM;45;1;1;0;0
TB;ITA;10;PEC;2014;9;11;4;S;S;B;MCPI;DEP;FM;15;1;0;0;1
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;MERL;MER;FM;1860;25;8;13;4
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;MULL;BAR;FM;470;9;4;5;0
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;PAGE;ERY;FM;230;2;1;1;0
TB;ITA;10;PEC;2014;9;11;4;S;S;B;PAPE;LON;FM;330;60;47;13;0
TB;ITA;10;PEC;2014;9;11;4;S;S;Etu;PHAS;MAM;FM;50;2;0;0;2
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;SARD;PIL;FM;2190;174;0;0;174
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;SCOM;PNE;FM;65;3;0;0;3
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;SERA;HEP;FM;70;5;0;0;5
TB;ITA;10;PEC;2014;9;11;4;S;S;Eec;SPAT;INE;FM;80;2;0;0;2
TB;ITA;10;PEC;2014;9;11;4;S;S;C;TODI;EBL;FM;2580;19;0;0;19
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;TRAC;TRA;FM;410;22;0;0;22
TB;ITA;10;PEC;2014;9;11;4;S;S;Ao;TRIS;CAP;FM;120;3;0;0;3
TB;ITA;10;PEC;2014;9;11;5;S;S;C;ALLO;MED;FM;300;108;0;0;108
TB;ITA;10;PEC;2014;9;11;5;S;S;C;ALLO;SUB;FM;30;4;0;0;4
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;ARNO;LAT;FM;35;3;0;0;3
TB;ITA;10;PEC;2014;9;11;5;S;S;Dmg;CASS;ECH;FM;300;7;0;0;7
TB;ITA;10;PEC;2014;9;11;5;S;S;Dmg;CASS;TYR;FM;100;3;0;0;3
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;CEPO;MAC;FM;45;1;0;0;1
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;CITH;MAC;FM;80;2;0;0;2
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;ECHE;MIR;FM;840;9;0;0;9
TB;ITA;10;PEC;2014;9;11;5;S;S;C;ELED;CIR;FM;590;16;9;7;0
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;GOBI;FRI;FM;10;2;0;0;2
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;GOBI;QUA;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;11;5;S;S;C;ILLE;COI;FM;1000;14;3;11;0
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;MERL;MER;FM;290;11;2;2;7
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;MULL;BAR;FM;265;7;3;3;1
TB;ITA;10;PEC;2014;9;11;5;S;S;Dmg;MURE;BRA;FM;20;1;0;0;1
TB;ITA;10;PEC;2014;9;11;5;S;S;C;OCTO;VUL;FM;500;1;1;0;0
TB;ITA;10;PEC;2014;9;11;5;S;S;B;PAPE;LON;FM;80;24;14;10;0
TB;ITA;10;PEC;2014;9;11;5;S;S;Ecn;PELA;NOC;FM;60;1;0;0;1
TB;ITA;10;PEC;2014;9;11;5;S;S;Ecn;RIZO;PUL;FM;4780;2;0;0;2
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;SERA;HEP;FM;30;2;0;0;2
TB;ITA;10;PEC;2014;9;11;5;S;S;Bst;SQUI;MAN;FM;50;2;0;0;2
TB;ITA;10;PEC;2014;9;11;5;S;S;C;TODI;EBL;FM;220;2;0;0;2
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;TRAC;TRA;FM;690;50;0;0;50
TB;ITA;10;PEC;2014;9;11;5;S;S;Ao;TRAH;DRA;FM;150;3;0;0;3
TB;ITA;10;PEC;2014;9;11;6;S;S;C;ALLO;MED;FM;15;3;0;0;3
TB;ITA;10;PEC;2014;9;11;6;S;S;C;ALLO;SUB;FM;50;8;0;0;8
TB;ITA;10;PEC;2014;9;11;6;S;S;Eec;ASTR;IRR;FM;15;6;0;0;6
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;CITH;MAC;FM;40;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;DIPL;ANN;FM;140;2;0;0;2
TB;ITA;10;PEC;2014;9;11;6;S;S;C;ELED;MOS;FM;310;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;ENGR;ENC;FM;4000;1468;0;0;1468
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;GOBI;NIG;FM;45;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;C;ILLE;COI;FM;220;2;1;1;0
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;LEPT;CAV;FM;40;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;C;LOLI;VUL;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;MULL;BAR;FM;2320;208;58;73;77
TB;ITA;10;PEC;2014;9;11;6;S;S;Dmg;MURE;BRA;FM;150;13;0;0;13
TB;ITA;10;PEC;2014;9;11;6;S;S;G;MURE;EGG;FM;33100;0;0;0;0
TB;ITA;10;PEC;2014;9;11;6;S;S;Dmg;MURE;TRU;FM;70;2;0;0;2
TB;ITA;10;PEC;2014;9;11;6;S;S;C;OCTO;VUL;FM;520;2;0;2;0
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;PAGE;ACA;FM;50;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;PAGE;BOG;FM;50;2;0;0;2
TB;ITA;10;PEC;2014;9;11;6;S;S;B;PAGU;EXC;FM;40;2;0;0;2
TB;ITA;10;PEC;2014;9;11;6;S;S;B;PAPE;LON;FM;5;2;1;1;0
TB;ITA;10;PEC;2014;9;11;6;S;S;Ecn;PELA;NOC;FM;130;11;0;0;11
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;SARD;PIL;FM;790;155;0;0;155
TB;ITA;10;PEC;2014;9;11;6;S;S;Bci;SCAL;SCA;FM;40;2;0;0;2
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;SCOR;NOT;FM;95;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;SERA;HEP;FM;50;8;0;0;8
TB;ITA;10;PEC;2014;9;11;6;S;S;Bst;SQUI;MAN;FM;110;6;0;0;6
TB;ITA;10;PEC;2014;9;11;6;S;S;C;TODI;EBL;FM;70;1;0;0;1
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;TRAC;MED;FM;1490;14;0;0;14
TB;ITA;10;PEC;2014;9;11;6;S;S;Ao;TRAC;TRA;FM;60;3;0;0;3
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;ARGR;HEM;FM;4;2;0;0;2
TB;ITA;10;PEC;2014;9;10;7;S;S;B;ARIS;FOL;FM;505;26;13;13;0
TB;ITA;10;PEC;2014;9;10;7;S;S;B;ARIT;ANT;FM;660;28;27;1;0
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;CHAU;SLO;FM;3;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;COEL;COE;FM;70;2;0;0;2
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;EPIG;TEL;FM;30;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;Ae;ETMO;SPI;FM;120;2;0;2;0
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;GADA;MAR;FM;3;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;Ae;GALU;MEL;FM;3490;19;9;10;0
TB;ITA;10;PEC;2014;9;10;7;S;S;Eba;GRYP;VIT;FM;20;2;0;0;2
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;HELI;DAC;FM;90;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;HOPL;MED;FM;180;5;0;0;5
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;HYGO;HIG;FM;10;2;0;0;2
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;HYME;ITA;FM;90;24;0;0;24
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;LAMA;CRO;FM;430;47;0;0;47
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;MOLV;DYP;FM;380;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;C;NEOR;CAR;FM;80;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;NEZU;SCL;FM;60;11;0;0;11
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;NOTO;RIS;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;B;PARO;CUV;FM;400;1;0;0;1
TB;ITA;10;PEC;2014;9;10;7;S;S;B;PASI;SIV;FM;4;5;0;0;5
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;PHYI;BLE;FM;600;14;0;0;14
TB;ITA;10;PEC;2014;9;10;7;S;S;B;PLES;MAR;FM;100;23;0;0;23
TB;ITA;10;PEC;2014;9;10;7;S;S;B;POLC;TYP;FM;60;13;0;0;13
TB;ITA;10;PEC;2014;9;10;7;S;S;H;POSI;EGA;FM;10;0;0;0;0
TB;ITA;10;PEC;2014;9;10;7;S;S;Ao;SYMP;LIG;FM;4;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;C;ABRA;VER;FM;60;7;0;0;7
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;ARGE;SPY;FM;50;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;CALM;PHA;FM;25;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;CERA;MAD;FM;7;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;CHAU;SLO;FM;25;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;B;CHLO;GRA;FM;2;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;CLOR;AGA;FM;7700;432;0;0;432
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;COEL;COE;FM;2720;92;0;0;92
TB;ITA;10;PEC;2014;9;10;8;S;S;Eec;ECHN;ACU;FM;80;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;Eec;ECHN;MEL;FM;110;7;0;0;7
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;EPIG;DEN;FM;140;6;0;0;6
TB;ITA;10;PEC;2014;9;10;8;S;S;Ae;ETMO;SPI;FM;80;6;4;2;0
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;GADI;ARG;FM;40;6;0;0;6
TB;ITA;10;PEC;2014;9;10;8;S;S;Ae;GALU;MEL;FM;16010;228;99;129;0
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;GLOS;LEI;FM;20;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;Eba;GRYP;VIT;FM;8;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;HELI;DAC;FM;2380;29;0;0;29
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;HOPL;MED;FM;110;8;0;0;8
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;HYGO;HIG;FM;2;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;HYME;ITA;FM;860;234;0;0;234
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;LAMA;CRO;FM;120;12;0;0;12
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;LEPI;CAU;FM;1330;6;0;0;6
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;LEPM;BOS;FM;600;3;0;0;3
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;MERL;MER;FM;95;1;1;0;0
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;MOLV;DYP;FM;380;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;MYCO;PUN;FM;2;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;C;NEOR;CAR;FM;40;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;B;NEPR;NOR;FM;280;4;1;3;0
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;NETT;MEL;FM;20;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;B;PAPE;LON;FM;680;48;27;21;0
TB;ITA;10;PEC;2014;9;10;8;S;S;B;PASI;SIV;FM;5;8;0;0;8
TB;ITA;10;PEC;2014;9;10;8;S;S;Ecn;PELA;NOC;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;PHYI;BLE;FM;3500;112;0;0;112
TB;ITA;10;PEC;2014;9;10;8;S;S;B;PLES;ACA;FM;3;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;B;PLES;GIG;FM;12;5;0;0;5
TB;ITA;10;PEC;2014;9;10;8;S;S;B;PLES;MAR;FM;15;11;0;0;11
TB;ITA;10;PEC;2014;9;10;8;S;S;B;POLC;TYP;FM;10;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;H;POSI;EGA;FM;20;0;0;0;0
TB;ITA;10;PEC;2014;9;10;8;S;S;C;ROSS;MAC;FM;250;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;Ae;SCYO;CAN;FM;340;1;1;0;0
TB;ITA;10;PEC;2014;9;10;8;S;S;C;SEPE;OWE;FM;25;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;Eec;STIC;REG;FM;440;2;0;0;2
TB;ITA;10;PEC;2014;9;10;8;S;S;Ao;STOM;BOA;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;10;8;S;S;C;TODI;EBL;FM;430;4;0;0;4
TB;ITA;10;PEC;2014;9;10;10;S;S;B;ARIS;FOL;FM;570;24;14;10;0
TB;ITA;10;PEC;2014;9;10;10;S;S;B;ARIT;ANT;FM;1145;40;40;0;0
TB;ITA;10;PEC;2014;9;10;10;S;S;Ae;CHIM;MON;FM;70;1;1;0;0
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;COEL;COE;FM;1940;99;0;0;99
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;CONG;CON;FM;240;1;0;0;1
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;DIAP;RAF;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;EPIG;DEN;FM;25;1;0;0;1
TB;ITA;10;PEC;2014;9;10;10;S;S;Ae;ETMO;SPI;FM;630;16;7;9;0
TB;ITA;10;PEC;2014;9;10;10;S;S;Ae;GALU;MEL;FM;4410;23;12;11;0
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;HELI;DAC;FM;550;4;0;0;4
TB;ITA;10;PEC;2014;9;10;10;S;S;C;HETE;DIS;FM;5;1;0;0;1
TB;ITA;10;PEC;2014;9;10;10;S;S;C;HIST;BON;FM;1440;2;0;0;2
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;HOPL;MED;FM;220;5;0;0;5
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;HYME;ITA;FM;50;18;0;0;18
TB;ITA;10;PEC;2014;9;10;10;S;S;C;ILLE;COI;FM;120;1;1;0;0
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;LAMA;CRO;FM;20;3;0;0;3
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;LEPM;BOS;FM;160;1;0;0;1
TB;ITA;10;PEC;2014;9;10;10;S;S;C;NEOR;CAR;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;10;10;S;S;B;NEPR;NOR;FM;150;3;3;0;0
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;NEZU;SCL;FM;500;43;0;0;43
TB;ITA;10;PEC;2014;9;10;10;S;S;B;PARO;CUV;FM;2040;2;0;0;2
TB;ITA;10;PEC;2014;9;10;10;S;S;B;PASI;MUL;FM;10;1;0;0;1
TB;ITA;10;PEC;2014;9;10;10;S;S;Ao;PHYI;BLE;FM;450;7;0;0;7
TB;ITA;10;PEC;2014;9;10;10;S;S;B;PLES;ACA;FM;10;2;0;0;2
TB;ITA;10;PEC;2014;9;10;10;S;S;B;PLES;HET;FM;25;2;0;0;2
TB;ITA;10;PEC;2014;9;10;10;S;S;B;PLES;MAR;FM;120;15;0;0;15
TB;ITA;10;PEC;2014;9;10;10;S;S;B;POLC;TYP;FM;50;10;0;0;10
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;ALOS;FAL;FM;410;1;0;0;1
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;ARNO;LAT;FM;20;1;0;0;1
TB;ITA;10;PEC;2014;9;12;21;S;S;Etu;ASCE;ASP;FM;13;5;0;0;5
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;ASPI;OBS;FM;35;1;0;0;1
TB;ITA;10;PEC;2014;9;12;21;S;S;Eec;ASTR;BIS;FM;30;8;0;0;8
