Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;1999;75;ALLOMED;145;0.197
MEDITS-GSA18;1999;75;ASPICUC;25;0.89
MEDITS-GSA18;1999;75;CALMMAC;2;0.008
MEDITS-GSA18;1999;75;CEPOMAC;2;0.022
MEDITS-GSA18;1999;75;ENGRENC;27;0.38
MEDITS-GSA18;1999;75;EUTRGUR;10;0.13
MEDITS-GSA18;1999;75;ILLECOI;38;0.731
MEDITS-GSA18;1999;75;LEPTDIE;1;0.01
MEDITS-GSA18;1999;75;LOPHBUD;1;0.286
MEDITS-GSA18;1999;75;LOPHPIS;1;0.012
MEDITS-GSA18;1999;75;MCPIDEP;4;0.044
MEDITS-GSA18;1999;75;MERLMER;31;1.48
MEDITS-GSA18;1999;75;MULLBAR;1;0.04
MEDITS-GSA18;1999;75;OCTOVUL;1;0.529
MEDITS-GSA18;1999;75;OPHCRUF;6;0.22
MEDITS-GSA18;1999;75;SARDPIL;5;0.138
MEDITS-GSA18;1999;75;SEPOSPP;1;0.002
MEDITS-GSA18;1999;75;SERAHEP;34;0.284
MEDITS-GSA18;1999;75;SYMPNIG;2;0.014
MEDITS-GSA18;1999;75;TODASAG;1;0.033
MEDITS-GSA18;1999;75;TORPMAR;1;0.176
MEDITS-GSA18;1999;75;TRACTRA;1;0.014
MEDITS-GSA18;1999;75;TRAHDRA;2;0.195
MEDITS-GSA18;1999;75;TRIPLAS;1;0.014
MEDITS-GSA18;1999;75;TRISCAP;28;0.225
MEDITS-GSA18;1999;76;ALLOMED;220;0.356
MEDITS-GSA18;1999;76;ARNOLAT;1;0.001
MEDITS-GSA18;1999;76;ASPICUC;41;0.624
MEDITS-GSA18;1999;76;CEPOMAC;10;0.128
MEDITS-GSA18;1999;76;DARDARR;48;0.72
MEDITS-GSA18;1999;76;ENGRENC;64;0.88
MEDITS-GSA18;1999;76;EUTRGUR;2;0.024
MEDITS-GSA18;1999;76;ILLECOI;69;2.68
MEDITS-GSA18;1999;76;LEPTDIE;3;0.016
MEDITS-GSA18;1999;76;LOLIVUL;41;0.384
MEDITS-GSA18;1999;76;LOPHBUD;1;0.072
MEDITS-GSA18;1999;76;MCPIDEP;16;0.268
MEDITS-GSA18;1999;76;MERLMER;32;2.825
MEDITS-GSA18;1999;76;MORAMOR;1;0.294
MEDITS-GSA18;1999;76;MULLBAR;2;0.078
MEDITS-GSA18;1999;76;MULLSUR;2;0.15
MEDITS-GSA18;1999;76;NEPRNOR;1;0.038
MEDITS-GSA18;1999;76;OPHCRUF;3;0.052
MEDITS-GSA18;1999;76;PHYIBLE;22;1.84
MEDITS-GSA18;1999;76;SARDPIL;2;0.04
MEDITS-GSA18;1999;76;SERAHEP;29;0.266
MEDITS-GSA18;1999;76;SPICFLE;3;0.102
MEDITS-GSA18;1999;76;SPICSMA;4;0.08
MEDITS-GSA18;1999;76;TRISCAP;55;0.506
MEDITS-GSA18;1999;77;ANTOMEG;3;0.023
MEDITS-GSA18;1999;77;CHIMMON;1;0.008
MEDITS-GSA18;1999;77;CLORAGA;9;0.061
MEDITS-GSA18;1999;77;COELCOE;14;0.107
MEDITS-GSA18;1999;77;ELEDCIR;1;0.387
MEDITS-GSA18;1999;77;ETMOSPI;25;0.282
MEDITS-GSA18;1999;77;GADIARG;5;0.022
MEDITS-GSA18;1999;77;GALUMEL;11;0.465
MEDITS-GSA18;1999;77;HELIDAC;3;0.076
MEDITS-GSA18;1999;77;HOPLMED;1;0.01
MEDITS-GSA18;1999;77;ILLECOI;1;0.114
MEDITS-GSA18;1999;77;LEPICAU;4;4.2
MEDITS-GSA18;1999;77;LOPHBUD;1;0.048
MEDITS-GSA18;1999;77;MCPITUB;5;0.02
MEDITS-GSA18;1999;77;MERLMER;10;1.788
MEDITS-GSA18;1999;77;MICMPOU;17;0.532
MEDITS-GSA18;1999;77;NEPRNOR;45;0.904
MEDITS-GSA18;1999;77;PAPELON;1;0.015
MEDITS-GSA18;1999;77;PHYIBLE;43;1.103
MEDITS-GSA18;1999;77;POLCTYP;9;0.074
MEDITS-GSA18;1999;77;PONPSPI;1;0.001
MEDITS-GSA18;1999;77;PROCMED;26;0.032
MEDITS-GSA18;1999;77;RAJAMIR;1;0.494
MEDITS-GSA18;1999;77;ROSSMAC;1;0.125
MEDITS-GSA18;1999;77;SOLOMEM;6;0.019
MEDITS-GSA18;1999;78;ABRAVER;1;0.01
MEDITS-GSA18;1999;78;ARITANT;46;0.8
MEDITS-GSA18;1999;78;CENTGRA;1;2.905
MEDITS-GSA18;1999;78;CHIMMON;2;0.163
MEDITS-GSA18;1999;78;COELCOE;34;1.713
MEDITS-GSA18;1999;78;ETMOSPI;19;0.59
MEDITS-GSA18;1999;78;GALUMEL;30;7.378
MEDITS-GSA18;1999;78;HELIDAC;1;0.406
MEDITS-GSA18;1999;78;HISTREV;1;0.047
MEDITS-GSA18;1999;78;HOPLMED;22;1.4
MEDITS-GSA18;1999;78;HYMEITA;8;0.051
MEDITS-GSA18;1999;78;LAMACRO;8;0.271
MEDITS-GSA18;1999;78;LESTSPD;1;0.01
MEDITS-GSA18;1999;78;MICMPOU;2;0.72
MEDITS-GSA18;1999;78;NETTMEL;1;0.013
MEDITS-GSA18;1999;78;NEZUSCL;20;0.49
MEDITS-GSA18;1999;78;NOTABON;1;0.01
MEDITS-GSA18;1999;78;PAGUPRI;3;0.018
MEDITS-GSA18;1999;78;PAROCUV;1;0.579
MEDITS-GSA18;1999;78;PASIMUL;3;0.014
MEDITS-GSA18;1999;78;PHYIBLE;13;1.217
MEDITS-GSA18;1999;78;PLESMAR;68;0.405
MEDITS-GSA18;1999;78;POLCTYP;13;0.032
MEDITS-GSA18;1999;79;ALLOMED;5;0.018
MEDITS-GSA18;1999;79;ASPICUC;40;0.86
MEDITS-GSA18;1999;79;ELEDCIR;4;0.576
MEDITS-GSA18;1999;79;HELIDAC;8;0.268
MEDITS-GSA18;1999;79;ILLECOI;30;0.187
MEDITS-GSA18;1999;79;LAPPFAS;1;0.006
MEDITS-GSA18;1999;79;LEPMBOS;1;0.4
MEDITS-GSA18;1999;79;LEPMWHS;1;0.4
MEDITS-GSA18;1999;79;LEPTDIE;1;0.003
MEDITS-GSA18;1999;79;LOPHBUD;6;1.98
MEDITS-GSA18;1999;79;MACOSCO;58;0.258
MEDITS-GSA18;1999;79;MERLMER;4;0.308
MEDITS-GSA18;1999;79;MICMPOU;1;0.01
MEDITS-GSA18;1999;79;MULLBAR;1;0.123
MEDITS-GSA18;1999;79;PAPELON;18;0.142
