Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;1998;75;ALLOMED;174;0.273
MEDITS-GSA18;1998;75;ARNOLAT;4;0.014
MEDITS-GSA18;1998;75;BOOPBOO;5;0.36
MEDITS-GSA18;1998;75;CALMMAC;3;0.016
MEDITS-GSA18;1998;75;CEPOMAC;1;0.03
MEDITS-GSA18;1998;75;DARDARR;1;0.002
MEDITS-GSA18;1998;75;ENGRENC;20;0.246
MEDITS-GSA18;1998;75;GERYLON;1;0.072
MEDITS-GSA18;1998;75;ILLECOI;12;0.496
MEDITS-GSA18;1998;75;LEPTCAV;1;0.016
MEDITS-GSA18;1998;75;LOPHBUD;1;0.29
MEDITS-GSA18;1998;75;MCPIDEP;5;0.038
MEDITS-GSA18;1998;75;MERLMER;43;2.404
MEDITS-GSA18;1998;75;OPHCRUF;2;0.06
MEDITS-GSA18;1998;75;SARDPIL;11;0.322
MEDITS-GSA18;1998;75;SERAHEP;7;0.034
MEDITS-GSA18;1998;75;SYMPNIG;1;0.006
MEDITS-GSA18;1998;75;TORPMAR;1;0.23
MEDITS-GSA18;1998;75;TRACMED;1;0.45
MEDITS-GSA18;1998;75;TRACTRA;273;0.576
MEDITS-GSA18;1998;75;TRAHDRA;1;0.14
MEDITS-GSA18;1998;75;TRISCAP;6;0.01
MEDITS-GSA18;1998;76;ALLOMED;73;0.166
MEDITS-GSA18;1998;76;ALLOSUB;3;0.046
MEDITS-GSA18;1998;76;ANTOMEG;5;0.03
MEDITS-GSA18;1998;76;ARNOLAT;3;0.032
MEDITS-GSA18;1998;76;ASPICUC;2;0.062
MEDITS-GSA18;1998;76;BOOPBOO;6;0.45
MEDITS-GSA18;1998;76;CALMMAC;5;0.005
MEDITS-GSA18;1998;76;CEPOMAC;5;0.098
MEDITS-GSA18;1998;76;ELEDCIR;2;1.008
MEDITS-GSA18;1998;76;ENGRENC;1;0.016
MEDITS-GSA18;1998;76;GOBIFRI;2;0.006
MEDITS-GSA18;1998;76;ILLECOI;3;0.245
MEDITS-GSA18;1998;76;LEPTCAV;1;0.01
MEDITS-GSA18;1998;76;LOPHBUD;1;0.33
MEDITS-GSA18;1998;76;MCPIDEP;18;0.308
MEDITS-GSA18;1998;76;MERLMER;25;1.45
MEDITS-GSA18;1998;76;MULLSUR;1;0.06
MEDITS-GSA18;1998;76;OPHCRUF;4;0.116
MEDITS-GSA18;1998;76;SARDPIL;4;0.072
MEDITS-GSA18;1998;76;SEPOSPP;1;0.007
MEDITS-GSA18;1998;76;SERAHEP;14;0.074
MEDITS-GSA18;1998;76;SYMPNIG;2;0.02
MEDITS-GSA18;1998;76;TRACMED;5;0.616
MEDITS-GSA18;1998;76;TRACTRA;217;0.584
MEDITS-GSA18;1998;76;TRAHDRA;1;0.184
MEDITS-GSA18;1998;76;TRISCAP;19;0.05
MEDITS-GSA18;1998;76;URANSCA;1;0.176
MEDITS-GSA18;1998;77;ANTOMEG;1;0.008
MEDITS-GSA18;1998;77;ARISFOL;1;0.006
MEDITS-GSA18;1998;77;ARITANT;2;0.049
MEDITS-GSA18;1998;77;CHIMMON;1;0.006
MEDITS-GSA18;1998;77;CHLOGRA;6;0.017
MEDITS-GSA18;1998;77;CLORAGA;3;0.012
MEDITS-GSA18;1998;77;COELCOE;28;0.298
MEDITS-GSA18;1998;77;CONGCON;3;1.17
MEDITS-GSA18;1998;77;ELEDCIR;1;0.523
MEDITS-GSA18;1998;77;EPIGDEN;6;0.016
MEDITS-GSA18;1998;77;ETMOSPI;44;0.37
MEDITS-GSA18;1998;77;GALUMEL;9;1.526
MEDITS-GSA18;1998;77;HELIDAC;1;0.03
MEDITS-GSA18;1998;77;LAMACRO;14;0.024
MEDITS-GSA18;1998;77;LEPMBOS;2;0.052
MEDITS-GSA18;1998;77;LEPTCAV;1;0.008
MEDITS-GSA18;1998;77;LOPHBUD;1;0.01
MEDITS-GSA18;1998;77;MCPIDEP;15;0.324
MEDITS-GSA18;1998;77;MCPITUB;10;0.096
MEDITS-GSA18;1998;77;MERLMER;14;2
MEDITS-GSA18;1998;77;MICMPOU;3;0.35
MEDITS-GSA18;1998;77;NEPRNOR;79;1.591
MEDITS-GSA18;1998;77;OCTOTET;1;0.251
MEDITS-GSA18;1998;77;OPHCRUF;1;0.036
MEDITS-GSA18;1998;77;PAPELON;28;0.406
MEDITS-GSA18;1998;77;PASISIV;50;0.029
MEDITS-GSA18;1998;77;PHYIBLE;188;1.968
MEDITS-GSA18;1998;77;PLESMAR;12;0.093
