Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;1997;75;ALLOMED;46;0.095
MEDITS-GSA18;1997;75;ANTOMEG;1;0.004
MEDITS-GSA18;1997;75;CALMMAC;7;0.02
MEDITS-GSA18;1997;75;CEPOMAC;3;0.074
MEDITS-GSA18;1997;75;DALOIMB;3;0.146
MEDITS-GSA18;1997;75;DARDARR;1;0.017
MEDITS-GSA18;1997;75;ELEDCIR;2;1.076
MEDITS-GSA18;1997;75;ELEDMOS;5;1.079
MEDITS-GSA18;1997;75;ENGRENC;1;0.06
MEDITS-GSA18;1997;75;ILLECOI;12;0.57
MEDITS-GSA18;1997;75;LOLIVUL;1;0.213
MEDITS-GSA18;1997;75;LOPHBUD;1;0.03
MEDITS-GSA18;1997;75;LOPHPIS;1;0.04
MEDITS-GSA18;1997;75;MCPIDEP;7;0.106
MEDITS-GSA18;1997;75;MERLMER;72;3.998
MEDITS-GSA18;1997;75;MULLSUR;3;0.188
MEDITS-GSA18;1997;75;PAGEACA;1;0.036
MEDITS-GSA18;1997;75;SARDPIL;9;0.314
MEDITS-GSA18;1997;75;SERAHEP;10;0.054
MEDITS-GSA18;1997;75;SPICSMA;1;0.028
MEDITS-GSA18;1997;75;TRACPIC;2;0.082
MEDITS-GSA18;1997;75;TRACTRA;21;0.546
MEDITS-GSA18;1997;75;TRISCAP;2;0.036
MEDITS-GSA18;1997;75;URANSCA;2;0.118
MEDITS-GSA18;1997;76;ALLOMED;57;0.118
MEDITS-GSA18;1997;76;ASPICUC;1;0.068
MEDITS-GSA18;1997;76;BOOPBOO;4;0.25
MEDITS-GSA18;1997;76;CALMMAC;5;0.02
MEDITS-GSA18;1997;76;CEPOMAC;6;0.09
MEDITS-GSA18;1997;76;DALOIMB;15;0.59
MEDITS-GSA18;1997;76;DARDARR;2;0.076
MEDITS-GSA18;1997;76;ENGRENC;1;0.026
MEDITS-GSA18;1997;76;EUTRGUR;1;0.006
MEDITS-GSA18;1997;76;ILLECOI;26;0.736
MEDITS-GSA18;1997;76;LEPICAU;2;2.21
MEDITS-GSA18;1997;76;MCPIDEP;2;0.056
MEDITS-GSA18;1997;76;MERLMER;136;6.039
MEDITS-GSA18;1997;76;MULLBAR;2;0.038
MEDITS-GSA18;1997;76;NEPRNOR;1;0.038
MEDITS-GSA18;1997;76;SARDPIL;2;0.088
MEDITS-GSA18;1997;76;SERACAB;1;0.086
MEDITS-GSA18;1997;76;SERAHEP;6;0.042
MEDITS-GSA18;1997;76;SPICSMA;2;0.064
MEDITS-GSA18;1997;76;TRACMED;1;0.076
MEDITS-GSA18;1997;76;TRACTRA;1980;14.549
MEDITS-GSA18;1997;76;TRISCAP;13;0.066
MEDITS-GSA18;1997;77;ANTOMEG;1;0.004
MEDITS-GSA18;1997;77;ARGRHEM;1;0.001
MEDITS-GSA18;1997;77;ARISFOL;21;0.18
MEDITS-GSA18;1997;77;ARITANT;168;4.317
MEDITS-GSA18;1997;77;CHIMMON;2;0.026
MEDITS-GSA18;1997;77;CLORAGA;5;0.003
MEDITS-GSA18;1997;77;COELCOE;17;0.432
MEDITS-GSA18;1997;77;CONGCON;2;0.07
MEDITS-GSA18;1997;77;ETMOSPI;102;1.248
MEDITS-GSA18;1997;77;GADAMAR;1;0.004
MEDITS-GSA18;1997;77;GALUMEL;16;0.694
MEDITS-GSA18;1997;77;GNATMYS;1;0.014
MEDITS-GSA18;1997;77;HYMEITA;5;0.01
MEDITS-GSA18;1997;77;ILLECOI;5;0.66
MEDITS-GSA18;1997;77;LAMACRO;1;0.013
MEDITS-GSA18;1997;77;LEPICAU;1;0.014
MEDITS-GSA18;1997;77;LEPMBOS;1;0.076
MEDITS-GSA18;1997;77;LOPHBUD;2;0.025
