Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;2018;76;ALLOMED;100;0.1
MEDITS-GSA18;2018;76;ALLOSUB;107;0.325
MEDITS-GSA18;2018;76;ARNOLAT;1;0.015
MEDITS-GSA18;2018;76;ARNOTHO;2215;0.4
MEDITS-GSA18;2018;76;ASPICUC;9;0.36
MEDITS-GSA18;2018;76;BLENOCE;3;0.1
MEDITS-GSA18;2018;76;BOOPBOO;51;1.32
MEDITS-GSA18;2018;76;CEPOMAC;6;0.13
MEDITS-GSA18;2018;76;CITHMAC;3;0.18
MEDITS-GSA18;2018;76;ENGRENC;28;0.09
MEDITS-GSA18;2018;76;ILLECOI;61;1.09
MEDITS-GSA18;2018;76;LOLIVUL;23;0.26
MEDITS-GSA18;2018;76;LOPHBUD;4;0.86
MEDITS-GSA18;2018;76;MACRLOG;3;0.05
MEDITS-GSA18;2018;76;MCPIDEP;76;0.88
MEDITS-GSA18;2018;76;MERLMER;26;1.5
MEDITS-GSA18;2018;76;MICUOCE;2;0.09
MEDITS-GSA18;2018;76;MULLBAR;609;16.22
MEDITS-GSA18;2018;76;MULLSUR;2;0.14
MEDITS-GSA18;2018;76;OCTOVUL;2;0.18
MEDITS-GSA18;2018;76;PAGEACA;27;0.62
MEDITS-GSA18;2018;76;PAGEERY;13;0.72
MEDITS-GSA18;2018;76;PAPELON;3;0.01
MEDITS-GSA18;2018;76;RAJAMIR;4;1.65
MEDITS-GSA18;2018;76;SARDPIL;65;0.71
MEDITS-GSA18;2018;76;SCOMPNE;4;0.1
MEDITS-GSA18;2018;76;SCORNOT;11;0.3
MEDITS-GSA18;2018;76;SEPIELE;1;0.015
MEDITS-GSA18;2018;76;SERAHEP;10;0.15
MEDITS-GSA18;2018;76;SPICFLE;5;0.1
MEDITS-GSA18;2018;76;SPICSMA;3;0.06
MEDITS-GSA18;2018;76;SQUIMAN;3;0.09
MEDITS-GSA18;2018;76;SYMPLIG;1;0.015
MEDITS-GSA18;2018;76;TRACMED;114;0.59
MEDITS-GSA18;2018;76;TRACPIC;2;0.06
MEDITS-GSA18;2018;76;TRACTRA;10;0.22
MEDITS-GSA18;2018;76;TRAHDRA;1;0.04
MEDITS-GSA18;2018;76;ZEUSFAB;5;0.03
MEDITS-GSA18;2018;77;ABRAVER;4;0.05
MEDITS-GSA18;2018;77;ARISFOL;58;0.45
MEDITS-GSA18;2018;77;CAPOAPE;2;0.03
MEDITS-GSA18;2018;77;CERAMAD;9;0.01
MEDITS-GSA18;2018;77;CHIRVER;1;0.003
MEDITS-GSA18;2018;77;CHLOGRA;21;0.04
MEDITS-GSA18;2018;77;CLORAGA;16;0.16
MEDITS-GSA18;2018;77;COELCOE;88;0.78
MEDITS-GSA18;2018;77;ELEDCIR;1;0.3
MEDITS-GSA18;2018;77;EPIGDEN;11;0.04
MEDITS-GSA18;2018;77;ETMOSPI;8;0.05
MEDITS-GSA18;2018;77;FUNCWOO;1;0.002
MEDITS-GSA18;2018;77;GADAMAR;3;0.015
MEDITS-GSA18;2018;77;HELIDAC;13;0.34
MEDITS-GSA18;2018;77;HETEDIS;5;0.015
MEDITS-GSA18;2018;77;HOPLMED;153;0.92
MEDITS-GSA18;2018;77;HYMEITA;128;0.32
MEDITS-GSA18;2018;77;ILLECOI;2;0.11
MEDITS-GSA18;2018;77;LAMACRO;7;0.04
MEDITS-GSA18;2018;77;LEPICAU;11;0.37
MEDITS-GSA18;2018;77;LEPMBOS;2;0.37
MEDITS-GSA18;2018;77;LOPHBUD;1;0.31
MEDITS-GSA18;2018;77;MCPITUB;20;0.11
MEDITS-GSA18;2018;77;MEGANOR;1400;0.5
MEDITS-GSA18;2018;77;MERLMER;47;6.74
MEDITS-GSA18;2018;77;MICICOC;8;0.01
MEDITS-GSA18;2018;77;MICMPOU;2;0.3
MEDITS-GSA18;2018;77;MUNIINT;5;0.015
MEDITS-GSA18;2018;77;MYCOPUN;13;0.025
MEDITS-GSA18;2018;77;NEPRNOR;14;0.34
MEDITS-GSA18;2018;77;NETTMEL;1;0.05
MEDITS-GSA18;2018;77;NEZUSCL;3;0.001
MEDITS-GSA18;2018;77;NOTSELO;1;0.02
MEDITS-GSA18;2018;77;PAGEBOG;1;0.12
MEDITS-GSA18;2018;77;PAPELON;620;4.63
MEDITS-GSA18;2018;77;PASISIV;47300;32.48
MEDITS-GSA18;2018;77;PHYIBLE;44;0.63
MEDITS-GSA18;2018;77;PLESEDW;7;0.005
MEDITS-GSA18;2018;77;PLESMAR;64;0.06
MEDITS-GSA18;2018;77;POLCTYP;2;0.04
MEDITS-GSA18;2018;77;PONTLAC;7;0.01
MEDITS-GSA18;2018;77;PROCMED;31;0.06
MEDITS-GSA18;2018;77;SEPEOWE;2;0.015
MEDITS-GSA18;2018;77;SOLOMEM;32;0.08
MEDITS-GSA18;2018;77;STOMBOA;4;0.05
MEDITS-GSA18;2018;77;TODASAG;1;0.4
MEDITS-GSA18;2018;77;TODIEBL;2;0.47
MEDITS-GSA18;2018;78;ABRAVER;1;0.005
MEDITS-GSA18;2018;78;ANTOMEG;2;0.005
