Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;2009;76;ALLOMED;57;0.155
MEDITS-GSA18;2009;76;ALLOSUB;11;0.08
MEDITS-GSA18;2009;76;ARNOLAT;1;0.015
MEDITS-GSA18;2009;76;ARNOTHO;4;0.06
MEDITS-GSA18;2009;76;ASPICUC;68;2
MEDITS-GSA18;2009;76;BLENOCE;4;0.015
MEDITS-GSA18;2009;76;BOOPBOO;7;0.36
MEDITS-GSA18;2009;76;CALAGRA;1;0.14
MEDITS-GSA18;2009;76;CAPOAPE;1;0.005
MEDITS-GSA18;2009;76;CEPOMAC;4;0.1
MEDITS-GSA18;2009;76;ECHEMIR;1;0.15
MEDITS-GSA18;2009;76;ELEDCIR;1;0.005
MEDITS-GSA18;2009;76;ENGRENC;1;0.02
MEDITS-GSA18;2009;76;GOBIQUA;1;0.005
MEDITS-GSA18;2009;76;ILLECOI;103;3
MEDITS-GSA18;2009;76;LOPHBUD;1;0.4
MEDITS-GSA18;2009;76;LOPHPIS;2;0.795
MEDITS-GSA18;2009;76;MCPIDEP;118;1.95
MEDITS-GSA18;2009;76;MERLMER;51;2.68
MEDITS-GSA18;2009;76;MULLBAR;10;0.455
MEDITS-GSA18;2009;76;MULLSUR;3;0.47
MEDITS-GSA18;2009;76;SARDPIL;57;1.55
MEDITS-GSA18;2009;76;SCORPOR;1;0.06
MEDITS-GSA18;2009;76;SEPIELE;2;0.015
MEDITS-GSA18;2009;76;SERACAB;3;0.26
MEDITS-GSA18;2009;76;SERAHEP;8;0.065
MEDITS-GSA18;2009;76;SPICSMA;76;1.05
MEDITS-GSA18;2009;76;SQUIMAN;1;0.04
MEDITS-GSA18;2009;76;TODIEBL;1;0.025
MEDITS-GSA18;2009;76;TRACMED;2;0.08
MEDITS-GSA18;2009;76;TRACTRA;153;1.3
MEDITS-GSA18;2009;76;TRAHDRA;1;0.07
MEDITS-GSA18;2009;76;TRIPLAS;3;0.305
MEDITS-GSA18;2009;76;TRISCAP;1;0.005
MEDITS-GSA18;2009;76;ZEUSFAB;1;0.015
MEDITS-GSA18;2009;77;ANTOMEG;2;0.01
MEDITS-GSA18;2009;77;ARGRHEM;16;0.115
MEDITS-GSA18;2009;77;ARISFOL;4;0.02
MEDITS-GSA18;2009;77;CHLOGRA;9;0.01
MEDITS-GSA18;2009;77;CLORAGA;4;0.07
MEDITS-GSA18;2009;77;COELCOE;78;1
MEDITS-GSA18;2009;77;CONGCON;5;0.55
MEDITS-GSA18;2009;77;GADIARG;3;0.015
MEDITS-GSA18;2009;77;GALUMEL;1;0.25
MEDITS-GSA18;2009;77;HELIDAC;3;0.19
MEDITS-GSA18;2009;77;HYMEITA;32;0.09
MEDITS-GSA18;2009;77;LEPICAU;1;0.06
MEDITS-GSA18;2009;77;LEPMBOS;8;0.855
MEDITS-GSA18;2009;77;LOPHBUD;3;1.76
MEDITS-GSA18;2009;77;LOPHPIS;1;0.6
MEDITS-GSA18;2009;77;MCPITUB;50;0.35
MEDITS-GSA18;2009;77;MERLMER;36;9.1
MEDITS-GSA18;2009;77;NEPRNOR;7;0.39
MEDITS-GSA18;2009;77;NEZUSCL;1;0.005
MEDITS-GSA18;2009;77;OCTOSAL;1;0.4
MEDITS-GSA18;2009;77;PAGEBOG;1;0.12
MEDITS-GSA18;2009;77;PAPELON;68;0.8
MEDITS-GSA18;2009;77;PASISIV;210;0.34
MEDITS-GSA18;2009;77;PHYIBLE;205;4.15
MEDITS-GSA18;2009;77;PLESMAR;2;0.005
MEDITS-GSA18;2009;77;POLCTYP;2;0.03
MEDITS-GSA18;2009;77;PONTLAC;3;0.005
MEDITS-GSA18;2009;77;PROCMED;1;0.002
MEDITS-GSA18;2009;77;RAJAFUL;1;0.2
MEDITS-GSA18;2009;77;SERAHEP;1;0.015
MEDITS-GSA18;2009;77;SOLOMEM;16;0.08
MEDITS-GSA18;2009;77;SYMPLIG;1;0.005
MEDITS-GSA18;2009;77;TODASAG;1;0.4
MEDITS-GSA18;2009;78;ARISFOL;15;0.475
MEDITS-GSA18;2009;78;ARITANT;674;15.5
MEDITS-GSA18;2009;78;BATYMAR;23;0.6
MEDITS-GSA18;2009;78;CHAUSLO;1;0.02
MEDITS-GSA18;2009;78;CHIMMON;9;2.2
MEDITS-GSA18;2009;78;CHLOGRA;10;0.015
MEDITS-GSA18;2009;78;CLORAGA;1;0.035
MEDITS-GSA18;2009;78;COELCOE;58;0.9
MEDITS-GSA18;2009;78;EPIGDEN;7;0.04
MEDITS-GSA18;2009;78;ETMOSPI;37;1.33
MEDITS-GSA18;2009;78;GALUMEL;16;2.7
MEDITS-GSA18;2009;78;HISTBON;1;0.5
MEDITS-GSA18;2009;78;HISTREV;2;0.35
MEDITS-GSA18;2009;78;HOPLMED;17;0.8
MEDITS-GSA18;2009;78;HYMEITA;43;0.2
MEDITS-GSA18;2009;78;LAMACRO;9;0.19
MEDITS-GSA18;2009;78;LOPHBUD;2;0.3
MEDITS-GSA18;2009;78;MOLVMOL;1;0.2
MEDITS-GSA18;2009;78;MORAMOR;1;0.015
MEDITS-GSA18;2009;78;NEPRNOR;2;0.025
MEDITS-GSA18;2009;78;NOTABON;10;0.2
MEDITS-GSA18;2009;78;PAGEBOG;1;0.35
MEDITS-GSA18;2009;78;PHYIBLE;199;5.3
MEDITS-GSA18;2009;78;PLESMAR;164;0.85
MEDITS-GSA18;2009;78;POLCTYP;83;0.45
MEDITS-GSA18;2009;78;SOLOMEM;6;0.04
MEDITS-GSA18;2009;78;TODASAG;4;1.7
MEDITS-GSA18;2009;80;ALLOSUB;1;0.02
MEDITS-GSA18;2009;80;ALPHGLA;3;0.004
MEDITS-GSA18;2009;80;ANTOMEG;7;0.05
MEDITS-GSA18;2009;80;ARNOLAT;62;0.47
MEDITS-GSA18;2009;80;ARNOTHO;3;0.03
MEDITS-GSA18;2009;80;BOOPBOO;5;0.21
MEDITS-GSA18;2009;80;CALMMAC;8;0.025
MEDITS-GSA18;2009;80;CEPOMAC;16;0.23
MEDITS-GSA18;2009;80;ELEDCIR;5;0.1
MEDITS-GSA18;2009;80;ELEDMOS;20;1.95
MEDITS-GSA18;2009;80;GOBIFRI;9;0.015
MEDITS-GSA18;2009;80;GOBINIG;23;0.6
MEDITS-GSA18;2009;80;GOBIQUA;1;0.005
MEDITS-GSA18;2009;80;LOPHPIS;1;0.25
MEDITS-GSA18;2009;80;MCPIDEP;103;1
MEDITS-GSA18;2009;80;MERLMER;8;0.47
MEDITS-GSA18;2009;80;MULLBAR;1;0.035
MEDITS-GSA18;2009;80;OCTOVUL;6;0.31
MEDITS-GSA18;2009;80;PAGEERY;5;0.19
MEDITS-GSA18;2009;80;SARDPIL;75;1.4
MEDITS-GSA18;2009;80;SCOMSCO;2;0.55
MEDITS-GSA18;2009;80;SCORELO;1;0.03
MEDITS-GSA18;2009;80;SERACAB;1;0.06
MEDITS-GSA18;2009;80;SERAHEP;17;0.165
MEDITS-GSA18;2009;80;SOLOMEM;1;0.005
MEDITS-GSA18;2009;80;SPICSMA;70;0.8
MEDITS-GSA18;2009;80;SQUIMAN;1;0.03
MEDITS-GSA18;2009;80;SYMPNIG;1;0.01
MEDITS-GSA18;2009;80;ZEUSFAB;1;0.09
MEDITS-GSA18;2009;83;ANTOMEG;2;0.01
MEDITS-GSA18;2009;83;ARNOLAT;2;0.015
MEDITS-GSA18;2009;83;BOOPBOO;2;0.13
MEDITS-GSA18;2009;83;CALMMAC;2;0.01
MEDITS-GSA18;2009;83;ELEDCIR;1;0.7
MEDITS-GSA18;2009;83;ENGRENC;19;0.3
MEDITS-GSA18;2009;83;HELIDAC;1;0.025
MEDITS-GSA18;2009;83;ILLECOI;6;0.33
MEDITS-GSA18;2009;83;LEPTDIE;1;0.02
MEDITS-GSA18;2009;83;LOPHBUD;4;0.51
MEDITS-GSA18;2009;83;MCPITUB;3;0.08
MEDITS-GSA18;2009;83;MERLMER;17;3.5
MEDITS-GSA18;2009;83;MICMPOU;16;0.375
MEDITS-GSA18;2009;83;MULLBAR;13;0.95
MEDITS-GSA18;2009;83;OPHCRUF;1;0.04
MEDITS-GSA18;2009;83;PAPELON;109;1.15
MEDITS-GSA18;2009;83;PHYIBLE;14;0.235
MEDITS-GSA18;2009;83;PONTLAC;1;0.002
MEDITS-GSA18;2009;83;SARDPIL;1;0.03
MEDITS-GSA18;2009;83;SCOMSCO;1;0.3
MEDITS-GSA18;2009;83;SEPIORB;1;0.1
MEDITS-GSA18;2009;83;SERAHEP;3;0.02
MEDITS-GSA18;2009;83;SPICFLE;3;0.075
MEDITS-GSA18;2009;83;SYMPNIG;1;0.005
MEDITS-GSA18;2009;83;TODIEBL;3;0.25
MEDITS-GSA18;2009;83;TORPMAR;1;0.13
MEDITS-GSA18;2009;83;TRACTRA;18;0.83
MEDITS-GSA18;2009;83;TRIGLYR;1;0.05
MEDITS-GSA18;2009;83;ZEUSFAB;1;0.02
MEDITS-GSA18;2009;84;ANTOMEG;1;0.005
MEDITS-GSA18;2009;84;ARGESPY;4;0.03
MEDITS-GSA18;2009;84;ARNOLAT;2;0.005
MEDITS-GSA18;2009;84;ASPICUC;25;1.06
MEDITS-GSA18;2009;84;BLENOCE;1;0.01
MEDITS-GSA18;2009;84;BOOPBOO;14;1.14
MEDITS-GSA18;2009;84;CALMMAC;1;0.005
MEDITS-GSA18;2009;84;CAPOAPE;28;0.2
MEDITS-GSA18;2009;84;CEPOMAC;49;0.75
MEDITS-GSA18;2009;84;CONGCON;1;0.2
MEDITS-GSA18;2009;84;ELEDCIR;1;0.005
MEDITS-GSA18;2009;84;GADIARG;1;0.002
MEDITS-GSA18;2009;84;GLOSLEI;14;0.04
MEDITS-GSA18;2009;84;HELIDAC;15;0.349
MEDITS-GSA18;2009;84;ILLECOI;2;0.2
MEDITS-GSA18;2009;84;LEPMWHS;2;0.04
MEDITS-GSA18;2009;84;LEPTDIE;1;0.01
MEDITS-GSA18;2009;84;LOPHBUD;2;1
MEDITS-GSA18;2009;84;LOPHPIS;1;0.035
MEDITS-GSA18;2009;84;MACOSCO;44;0.3
MEDITS-GSA18;2009;84;MCPIDEP;5;0.055
MEDITS-GSA18;2009;84;MCPITUB;2;0.055
MEDITS-GSA18;2009;84;MERLMER;8;1
MEDITS-GSA18;2009;84;MICMPOU;1;0.09
MEDITS-GSA18;2009;84;MONOHIS;1;0.02
MEDITS-GSA18;2009;84;MULLBAR;13;1.05
MEDITS-GSA18;2009;84;MULLSUR;1;0.2
MEDITS-GSA18;2009;84;OCTOVUL;1;0.5
MEDITS-GSA18;2009;84;PAGEERY;1;0.05
MEDITS-GSA18;2009;84;PAPELON;86;0.75
MEDITS-GSA18;2009;84;PHYIBLE;2;0.205
MEDITS-GSA18;2009;84;SCAEUNI;1;0.13
MEDITS-GSA18;2009;84;SEPIELE;1;0.09
MEDITS-GSA18;2009;84;SERACAB;1;0.075
MEDITS-GSA18;2009;84;SERAHEP;14;0.085
MEDITS-GSA18;2009;84;SYMPNIG;1;0.003
MEDITS-GSA18;2009;84;TODASAG;1;0.07
MEDITS-GSA18;2009;84;TODIEBL;4;0.26
MEDITS-GSA18;2009;84;TRACTRA;6;0.5
MEDITS-GSA18;2009;84;TRIGLYR;3;0.23
MEDITS-GSA18;2009;84;ZEUSFAB;1;2.8
MEDITS-GSA18;2009;85;ABRAVER;2;0.015
MEDITS-GSA18;2009;85;ARISFOL;7;0.02
MEDITS-GSA18;2009;85;CHIMMON;7;0.11
MEDITS-GSA18;2009;85;CHLOGRA;70;0.175
MEDITS-GSA18;2009;85;CLORAGA;7;0.095
MEDITS-GSA18;2009;85;COELCOE;266;4.5
MEDITS-GSA18;2009;85;CONGCON;3;0.225
MEDITS-GSA18;2009;85;GALUMEL;1;0.45
MEDITS-GSA18;2009;85;HELIDAC;3;0.415
MEDITS-GSA18;2009;85;HOPLMED;11;0.05
MEDITS-GSA18;2009;85;HYMEITA;105;0.34
MEDITS-GSA18;2009;85;LEPICAU;4;0.25
MEDITS-GSA18;2009;85;LEPMBOS;4;0.9
MEDITS-GSA18;2009;85;LOPHBUD;3;0.59
MEDITS-GSA18;2009;85;MCPITUB;138;0.95
MEDITS-GSA18;2009;85;MERLMER;12;4.5
MEDITS-GSA18;2009;85;MICMPOU;1;0.215
MEDITS-GSA18;2009;85;NEPRNOR;350;6.12
MEDITS-GSA18;2009;85;OCTOSAL;2;0.2
MEDITS-GSA18;2009;85;OCTOTET;1;0.85
MEDITS-GSA18;2009;85;PAGEACA;1;0.08
MEDITS-GSA18;2009;85;PAPELON;18;0.285
MEDITS-GSA18;2009;85;PHYIBLE;516;14.2
MEDITS-GSA18;2009;85;PLESEDW;1;0.002
MEDITS-GSA18;2009;85;PLESMAR;23;0.04
MEDITS-GSA18;2009;85;POLCTYP;64;0.2
MEDITS-GSA18;2009;85;PONPSPI;2;0.005
MEDITS-GSA18;2009;85;PROCMED;2;0.005
MEDITS-GSA18;2009;85;SOLOMEM;10;0.04
MEDITS-GSA18;2009;85;TODASAG;1;0.215
MEDITS-GSA18;2009;85;TODIEBL;2;0.325
MEDITS-GSA18;2009;86;ARISFOL;26;0.75
MEDITS-GSA18;2009;86;ARITANT;256;5.81
MEDITS-GSA18;2009;86;BATYMAR;6;0.22
MEDITS-GSA18;2009;86;CHIMMON;12;5.2
MEDITS-GSA18;2009;86;COELCOE;84;4.5
MEDITS-GSA18;2009;86;EPIGDEN;3;0.01
MEDITS-GSA18;2009;86;EPIGTEL;1;0.04
MEDITS-GSA18;2009;86;ETMOSPI;26;1.3
MEDITS-GSA18;2009;86;GALUMEL;38;7.4
MEDITS-GSA18;2009;86;HELIDAC;3;0.6
MEDITS-GSA18;2009;86;HISTREV;1;0.02
MEDITS-GSA18;2009;86;HOPLMED;41;0.05
MEDITS-GSA18;2009;86;HYMEITA;33;0.205
MEDITS-GSA18;2009;86;LAMACRO;5;0.105
MEDITS-GSA18;2009;86;LOPHPIS;1;7
MEDITS-GSA18;2009;86;MOLVDYP;1;0.3
MEDITS-GSA18;2009;86;MORAMOR;7;0.02
MEDITS-GSA18;2009;86;NETTMEL;1;0.01
MEDITS-GSA18;2009;86;NEZUSCL;18;0.23
MEDITS-GSA18;2009;86;NOTABON;9;0.4
MEDITS-GSA18;2009;86;NOTORIS;1;0.015
MEDITS-GSA18;2009;86;PHYIBLE;52;2.35
MEDITS-GSA18;2009;86;PLESMAR;204;1.2
MEDITS-GSA18;2009;86;POLCTYP;3;0.02
MEDITS-GSA18;2009;86;RAJAFUL;1;0.35
MEDITS-GSA18;2009;86;TODASAG;3;0.6
MEDITS-GSA18;2009;86;TRARTRA;1;0.35
MEDITS-GSA18;2009;88;ARNOLAT;3;0.02
MEDITS-GSA18;2009;88;ASPICUC;1;0.035
MEDITS-GSA18;2009;88;BLENOCE;1;0.03
MEDITS-GSA18;2009;88;BOOPBOO;3;0.165
MEDITS-GSA18;2009;88;CALMMAC;2;0.004
MEDITS-GSA18;2009;88;CEPOMAC;15;0.35
MEDITS-GSA18;2009;88;ELEDCIR;3;0.7
MEDITS-GSA18;2009;88;ENGRENC;45;0.85
MEDITS-GSA18;2009;88;EUTRGUR;7;0.19
MEDITS-GSA18;2009;88;ILLECOI;378;12.9
MEDITS-GSA18;2009;88;LEPTCAV;1;0.01
MEDITS-GSA18;2009;88;LOPHPIS;2;0.39
MEDITS-GSA18;2009;88;MCPIDEP;13;0.35
MEDITS-GSA18;2009;88;MERLMER;82;3.05
MEDITS-GSA18;2009;88;MULLBAR;12;0.66
MEDITS-GSA18;2009;88;OPHCRUF;1;0.02
MEDITS-GSA18;2009;88;PAGEACA;1;0.07
MEDITS-GSA18;2009;88;SARDPIL;95;2.6
MEDITS-GSA18;2009;88;SERAHEP;6;0.06
MEDITS-GSA18;2009;88;SPICSMA;5;0.09
MEDITS-GSA18;2009;88;TODIEBL;3;0.085
MEDITS-GSA18;2009;88;TRACTRA;261;1.99
MEDITS-GSA18;2009;88;TRISCAP;7;0.03
MEDITS-GSA18;2009;88;URANSCA;2;0.14
MEDITS-GSA18;2009;93;ARGESPY;2;0.04
MEDITS-GSA18;2009;93;ARNOLAT;1;0.01
MEDITS-GSA18;2009;93;ASPICUC;7;0.25
MEDITS-GSA18;2009;93;BOOPBOO;1;0.06
MEDITS-GSA18;2009;93;CALMMAC;3;0.01
MEDITS-GSA18;2009;93;CEPOMAC;7;0.11
MEDITS-GSA18;2009;93;ENGRENC;2;0.05
MEDITS-GSA18;2009;93;GADIARG;1;0.003
MEDITS-GSA18;2009;93;HELIDAC;3;0.06
MEDITS-GSA18;2009;93;ILLECOI;7;0.385
MEDITS-GSA18;2009;93;LEPTDIE;3;0.04
MEDITS-GSA18;2009;93;LOPHBUD;10;4.25
MEDITS-GSA18;2009;93;MCPITUB;1;0.03
MEDITS-GSA18;2009;93;MERLMER;31;4.47
MEDITS-GSA18;2009;93;MICMPOU;4;0.08
MEDITS-GSA18;2009;93;MULLBAR;2;0.32
MEDITS-GSA18;2009;93;OCTOVUL;1;0.8
MEDITS-GSA18;2009;93;PAPELON;71;0.9
MEDITS-GSA18;2009;93;PHYIBLE;9;0.05
MEDITS-GSA18;2009;93;SARDPIL;4;0.065
MEDITS-GSA18;2009;93;SERAHEP;6;0.03
MEDITS-GSA18;2009;93;SPICSMA;9;0.225
MEDITS-GSA18;2009;93;SYMPNIG;1;0.015
MEDITS-GSA18;2009;93;TODASAG;1;0.04
MEDITS-GSA18;2009;93;TODIEBL;6;0.125
MEDITS-GSA18;2009;93;TRACTRA;8;0.95
MEDITS-GSA18;2009;93;TRIGLYR;4;0.125
MEDITS-GSA18;2009;93;TRISCAP;6;0.02
MEDITS-GSA18;2009;93;ZEUSFAB;1;1.85
MEDITS-GSA18;2009;95;ARGESPY;3;0.045
MEDITS-GSA18;2009;95;ASPICUC;11;0.455
MEDITS-GSA18;2009;95;BOOPBOO;1;0.07
MEDITS-GSA18;2009;95;CALMMAC;1;0.005
MEDITS-GSA18;2009;95;CEPOMAC;1;0.04
MEDITS-GSA18;2009;95;ELEDCIR;3;1.3
MEDITS-GSA18;2009;95;GADIARG;1;0.005
MEDITS-GSA18;2009;95;HELIDAC;2;0.09
MEDITS-GSA18;2009;95;ILLECOI;7;0.665
MEDITS-GSA18;2009;95;LOPHBUD;2;0.48
MEDITS-GSA18;2009;95;MERLMER;67;2.15
MEDITS-GSA18;2009;95;MICMPOU;8;0.225
MEDITS-GSA18;2009;95;PAPELON;49;0.65
MEDITS-GSA18;2009;95;PHYIBLE;2;0.255
MEDITS-GSA18;2009;95;SARDPIL;6;0.205
MEDITS-GSA18;2009;95;SERAHEP;2;0.015
MEDITS-GSA18;2009;95;SPICSMA;16;0.485
MEDITS-GSA18;2009;95;TODIEBL;2;0.09
MEDITS-GSA18;2009;95;TRACTRA;47;1.37
MEDITS-GSA18;2009;95;TRIGLYR;2;0.075
MEDITS-GSA18;2009;95;TRISCAP;1;0.004
MEDITS-GSA18;2009;95;ZEUSFAB;1;0.95
MEDITS-GSA18;2009;96;ARISFOL;10;0.148
MEDITS-GSA18;2009;96;ARNORUP;4;0.02
MEDITS-GSA18;2009;96;BATYMAR;5;0.15
MEDITS-GSA18;2009;96;CAPOAPE;1;0.025
MEDITS-GSA18;2009;96;CHLOGRA;22;0.05
MEDITS-GSA18;2009;96;ELEDCIR;2;0.75
MEDITS-GSA18;2009;96;ETMOSPI;6;0.51
MEDITS-GSA18;2009;96;GADIARG;7;0.055
MEDITS-GSA18;2009;96;GALUMEL;2;0.65
MEDITS-GSA18;2009;96;HELIDAC;6;0.365
MEDITS-GSA18;2009;96;HOPLMED;8;0.055
MEDITS-GSA18;2009;96;HYMEITA;58;0.18
MEDITS-GSA18;2009;96;LEPICAU;3;0.18
MEDITS-GSA18;2009;96;LEPMBOS;2;0.33
MEDITS-GSA18;2009;96;LOPHPIS;1;0.85
MEDITS-GSA18;2009;96;MCPITUB;84;0.65
MEDITS-GSA18;2009;96;MERLMER;7;4.5
MEDITS-GSA18;2009;96;MICMPOU;2;0.19
MEDITS-GSA18;2009;96;MUNIINT;7;0.055
MEDITS-GSA18;2009;96;NEPRNOR;25;0.9
MEDITS-GSA18;2009;96;NEZUSCL;20;0.4
MEDITS-GSA18;2009;96;NOTABON;1;0.035
MEDITS-GSA18;2009;96;OCTOSAL;2;0.45
MEDITS-GSA18;2009;96;PAGEBOG;3;0.225
MEDITS-GSA18;2009;96;PAPELON;19;0.3
MEDITS-GSA18;2009;96;PHYIBLE;170;4.8
MEDITS-GSA18;2009;96;PLESEDW;1;0.002
MEDITS-GSA18;2009;96;PLESGIG;1;0.002
MEDITS-GSA18;2009;96;PLESHET;58;0.19
MEDITS-GSA18;2009;96;PLESMAR;7;0.025
MEDITS-GSA18;2009;96;POLCTYP;31;0.3
MEDITS-GSA18;2009;96;PROCMED;4;0.01
MEDITS-GSA18;2009;96;SCAEUNI;2;0.31
MEDITS-GSA18;2009;96;SOLOMEM;6;0.01
MEDITS-GSA18;2009;96;SYMPNIG;2;0.005
MEDITS-GSA18;2009;96;TODIEBL;2;0.34
MEDITS-GSA18;2009;96;TRACPIC;1;0.6
MEDITS-GSA18;2009;97;ARNOLAT;1;0.003
MEDITS-GSA18;2009;97;ASPICUC;2;0.07
MEDITS-GSA18;2009;97;BOOPBOO;10;0.76
MEDITS-GSA18;2009;97;CALMMAC;5;0.02
MEDITS-GSA18;2009;97;CEPOMAC;6;0.045
MEDITS-GSA18;2009;97;CHLOGRA;8;0.025
MEDITS-GSA18;2009;97;ELEDCIR;5;1.85
MEDITS-GSA18;2009;97;ILLECOI;109;5.7
MEDITS-GSA18;2009;97;LOPHBUD;4;1.05
MEDITS-GSA18;2009;97;MCPITUB;8;0.185
MEDITS-GSA18;2009;97;MERLMER;34;1.895
MEDITS-GSA18;2009;97;MICMPOU;37;0.61
MEDITS-GSA18;2009;97;PAPELON;13;0.16
MEDITS-GSA18;2009;97;PHYIBLE;6;0.075
MEDITS-GSA18;2009;97;PLESACA;26;0.05
MEDITS-GSA18;2009;97;PONPSPI;1;0.003
MEDITS-GSA18;2009;97;SARDPIL;5;0.165
MEDITS-GSA18;2009;97;SCOMSCO;2;0.35
MEDITS-GSA18;2009;97;SERAHEP;1;0.005
MEDITS-GSA18;2009;97;SOLOMEM;1;0.003
MEDITS-GSA18;2009;97;SPICSMA;6;0.125
MEDITS-GSA18;2009;97;TRACTRA;150;2.35
MEDITS-GSA18;2009;97;TRISCAP;1;0.04
MEDITS-GSA18;2009;97;URANSCA;1;0.205
MEDITS-GSA18;2009;98;ARISFOL;10;0.24
MEDITS-GSA18;2009;98;ARITANT;2;0.045
MEDITS-GSA18;2009;98;CHIMMON;18;4.2
MEDITS-GSA18;2009;98;CHLOGRA;3;0.005
MEDITS-GSA18;2009;98;COELCOE;39;1.9
MEDITS-GSA18;2009;98;CONGCON;2;2.5
MEDITS-GSA18;2009;98;EPIGDEN;1;0.003
MEDITS-GSA18;2009;98;ETMOSPI;22;1.4
MEDITS-GSA18;2009;98;GALUMEL;40;6.55
MEDITS-GSA18;2009;98;HELIDAC;15;4.8
MEDITS-GSA18;2009;98;HISTBON;1;0.05
MEDITS-GSA18;2009;98;HISTREV;3;0.065
MEDITS-GSA18;2009;98;HOPLMED;83;5.675
MEDITS-GSA18;2009;98;HYMEITA;60;0.3
MEDITS-GSA18;2009;98;ILLECOI;70;4.3
MEDITS-GSA18;2009;98;LAMACRO;2;0.015
MEDITS-GSA18;2009;98;MERLMER;3;1.5
MEDITS-GSA18;2009;98;MORAMOR;1;0.003
MEDITS-GSA18;2009;98;NETTMEL;2;0.15
MEDITS-GSA18;2009;98;NEZUSCL;75;1.5
MEDITS-GSA18;2009;98;PAROCUV;1;2.1
MEDITS-GSA18;2009;98;PHYIBLE;22;2.2
MEDITS-GSA18;2009;98;PLESEDW;1;0.003
MEDITS-GSA18;2009;98;PLESMAR;27;0.16
MEDITS-GSA18;2009;98;POLCTYP;26;0.12
MEDITS-GSA18;2009;98;SEREDAE;1;0.002
MEDITS-GSA18;2009;100;ALLOSUB;34;0.335
MEDITS-GSA18;2009;100;ALOSFAL;1;0.19
MEDITS-GSA18;2009;100;APHIMIN;3;0.01
MEDITS-GSA18;2009;100;ARNOLAT;24;0.19
MEDITS-GSA18;2009;100;BOOPBOO;60;0.75
MEDITS-GSA18;2009;100;CALMMAC;7;0.04
MEDITS-GSA18;2009;100;CEPOMAC;6;0.145
MEDITS-GSA18;2009;100;DIPLANN;5;0.245
MEDITS-GSA18;2009;100;ELEDCIR;3;0.135
MEDITS-GSA18;2009;100;ELEDMOS;1;0.325
MEDITS-GSA18;2009;100;ENGRENC;195;1.3
MEDITS-GSA18;2009;100;GOBIFRI;9;0.025
MEDITS-GSA18;2009;100;GOBINIG;3;0.06
MEDITS-GSA18;2009;100;LOLIVUL;63;0.45
MEDITS-GSA18;2009;100;MULLBAR;24;0.81
MEDITS-GSA18;2009;100;MULLSUR;6;0.72
MEDITS-GSA18;2009;100;PAGEACA;20;0.575
MEDITS-GSA18;2009;100;PAGEBOG;1;0.003
MEDITS-GSA18;2009;100;PAGEERY;38;1.19
MEDITS-GSA18;2009;100;SARDPIL;570;9.5
MEDITS-GSA18;2009;100;SCOMPNE;1;0.14
